method,split,task,failure_family,n,task_success,ci95_task_success,mechanical_violation_rate,ci95_mechanical_violation_rate,damage_unsafe_rate,ci95_damage_unsafe_rate,abstraction_failure_accuracy,ci95_abstraction_failure_accuracy,mechanics_retention_recall,ci95_mechanics_retention_recall,early_warning_recall,ci95_early_warning_recall,false_refinement_alarm_rate,ci95_false_refinement_alarm_rate,planning_cost,ci95_planning_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
active_relational_abstraction,geometry_tolerance_shift,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,10,0.544742,0.013891,0.193652,0.004952,0.141615,0.001644,0.300000,0.117277,1.000000,0.000000,0.200000,0.144457,0.000000,0.000000,0.294617,0.004743,0.148985,0.014948,0.206722,0.015124,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,geometry_tolerance_shift,tabletop_manipulation_with_support,clearance_tolerance_collapse,10,0.574020,0.003523,0.196414,0.002067,0.138161,0.002925,0.600000,0.139446,1.000000,0.000000,0.116667,0.109432,0.000000,0.000000,0.318883,0.003006,0.136599,0.004764,0.226693,0.005040,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,geometry_tolerance_shift,tabletop_manipulation_with_support,compliance_recovery_erasure,10,0.593831,0.003588,0.173735,0.002653,0.155638,0.003244,0.483333,0.149697,1.000000,0.000000,0.116667,0.109432,0.000000,0.000000,0.317492,0.000996,0.077723,0.003174,0.247659,0.005828,1.000000,0.000000,0.966667,0.065333
active_relational_abstraction,geometry_tolerance_shift,tabletop_manipulation_with_support,deformable_constraint_erasure,10,0.590869,0.002997,0.175377,0.003233,0.169677,0.004534,0.450000,0.098000,1.000000,0.000000,0.150000,0.113683,0.000000,0.000000,0.319392,0.002728,0.069247,0.002049,0.232838,0.006691,1.000000,0.000000,0.833333,0.128839
active_relational_abstraction,geometry_tolerance_shift,tabletop_manipulation_with_support,erased_contact_force,10,0.551262,0.010503,0.195932,0.003800,0.154765,0.005421,0.550000,0.109432,1.000000,0.000000,0.116667,0.109432,0.000000,0.000000,0.294992,0.005429,0.144931,0.011823,0.202294,0.013756,1.000000,0.000000,0.983333,0.032667
active_relational_abstraction,geometry_tolerance_shift,tabletop_manipulation_with_support,friction_state_aliasing,10,0.428255,0.023050,0.350097,0.025327,0.277938,0.020232,0.383333,0.109432,0.200000,0.106689,0.033333,0.043556,0.000000,0.000000,0.175092,0.018744,0.423601,0.043736,-0.048456,0.043905,0.200000,0.106689,0.200000,0.106689
active_relational_abstraction,geometry_tolerance_shift,tabletop_manipulation_with_support,hidden_support_relation,10,0.553249,0.009116,0.199904,0.006406,0.137115,0.003501,0.550000,0.098000,1.000000,0.000000,0.100000,0.087111,0.000000,0.000000,0.298042,0.004127,0.149444,0.009085,0.213404,0.011456,1.000000,0.000000,0.950000,0.069723
active_relational_abstraction,geometry_tolerance_shift,tabletop_manipulation_with_support,temporal_precondition_loss,10,0.558843,0.010307,0.143544,0.002880,0.110956,0.003303,0.433333,0.147704,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.292583,0.003930,0.110211,0.010631,0.272814,0.011909,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,geometry_tolerance_shift,tabletop_manipulation_with_support,tool_affordance_misabstraction,10,0.553399,0.009967,0.196011,0.003843,0.142839,0.004587,0.466667,0.174222,1.000000,0.000000,0.133333,0.106689,0.000000,0.000000,0.295633,0.004253,0.139556,0.011190,0.212702,0.012368,1.000000,0.000000,0.983333,0.032667
active_relational_abstraction,geometry_tolerance_shift,tool_use_with_hidden_leverage,clearance_tolerance_collapse,10,0.564281,0.003581,0.196718,0.002545,0.147532,0.004155,0.483333,0.141556,1.000000,0.000000,0.216667,0.098000,0.000000,0.000000,0.317492,0.000996,0.147510,0.003366,0.210614,0.005811,1.000000,0.000000,0.983333,0.032667
active_relational_abstraction,geometry_tolerance_shift,tool_use_with_hidden_leverage,compliance_recovery_erasure,10,0.584466,0.002359,0.173439,0.002587,0.168545,0.003476,0.350000,0.123674,1.000000,0.000000,0.200000,0.081485,0.000000,0.000000,0.318000,0.000000,0.086325,0.001083,0.228959,0.005270,1.000000,0.000000,0.800000,0.144457
active_relational_abstraction,geometry_tolerance_shift,tool_use_with_hidden_leverage,deformable_constraint_erasure,10,0.577787,0.003174,0.182685,0.002900,0.177434,0.004752,0.300000,0.152444,1.000000,0.000000,0.233333,0.099798,0.000000,0.000000,0.319298,0.002545,0.079951,0.002863,0.209971,0.007235,1.000000,0.000000,0.583333,0.163333
active_relational_abstraction,geometry_tolerance_shift,tool_use_with_hidden_leverage,erased_contact_force,10,0.537988,0.009012,0.204707,0.009771,0.168597,0.008029,0.483333,0.090450,0.983333,0.032667,0.183333,0.090450,0.000000,0.000000,0.292158,0.004197,0.161902,0.014002,0.175161,0.017320,0.983333,0.032667,0.816667,0.113683
active_relational_abstraction,geometry_tolerance_shift,tool_use_with_hidden_leverage,friction_state_aliasing,10,0.431129,0.041223,0.335935,0.043355,0.270998,0.028546,0.316667,0.123674,0.283333,0.154377,0.066667,0.053344,0.000000,0.000000,0.190433,0.027479,0.407169,0.072531,-0.038813,0.075097,0.283333,0.154377,0.283333,0.154377
active_relational_abstraction,geometry_tolerance_shift,tool_use_with_hidden_leverage,hidden_support_relation,10,0.543184,0.007014,0.202006,0.002851,0.146062,0.003257,0.433333,0.130667,1.000000,0.000000,0.183333,0.102726,0.000000,0.000000,0.296142,0.002989,0.160733,0.007848,0.196476,0.008462,1.000000,0.000000,0.933333,0.072229
active_relational_abstraction,geometry_tolerance_shift,tool_use_with_hidden_leverage,temporal_precondition_loss,10,0.545832,0.007010,0.144526,0.002769,0.120967,0.003454,0.350000,0.090450,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.290550,0.003044,0.124419,0.007776,0.252880,0.007114,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,geometry_tolerance_shift,tool_use_with_hidden_leverage,tool_affordance_misabstraction,10,0.547308,0.005743,0.197545,0.004025,0.154202,0.002778,0.383333,0.146495,1.000000,0.000000,0.250000,0.111578,0.000000,0.000000,0.297667,0.002573,0.144633,0.006517,0.196686,0.006710,1.000000,0.000000,0.983333,0.032667
active_relational_abstraction,language_ambiguity_shift,articulated_fixture_assembly,clearance_tolerance_collapse,10,0.567990,0.009885,0.192921,0.006352,0.144051,0.003626,0.433333,0.121254,1.000000,0.000000,0.233333,0.072229,0.000000,0.000000,0.318480,0.005165,0.141433,0.009975,0.218617,0.013000,1.000000,0.000000,0.983333,0.032667
active_relational_abstraction,language_ambiguity_shift,articulated_fixture_assembly,compliance_recovery_erasure,10,0.586990,0.005734,0.166976,0.005078,0.156497,0.003320,0.466667,0.136002,1.000000,0.000000,0.166667,0.084345,0.000000,0.000000,0.315947,0.004279,0.086459,0.005507,0.244768,0.007934,1.000000,0.000000,0.916667,0.054444
active_relational_abstraction,language_ambiguity_shift,articulated_fixture_assembly,deformable_constraint_erasure,10,0.589442,0.004874,0.171616,0.004126,0.167595,0.006504,0.366667,0.094927,1.000000,0.000000,0.233333,0.087111,0.000000,0.000000,0.320000,0.004337,0.070534,0.004363,0.234836,0.009323,1.000000,0.000000,0.866667,0.106689
active_relational_abstraction,language_ambiguity_shift,articulated_fixture_assembly,erased_contact_force,10,0.561309,0.008422,0.185850,0.004360,0.154566,0.004131,0.416667,0.073045,1.000000,0.000000,0.183333,0.102726,0.000000,0.000000,0.296153,0.005354,0.136021,0.009122,0.217843,0.011305,1.000000,0.000000,0.950000,0.049899
active_relational_abstraction,language_ambiguity_shift,articulated_fixture_assembly,friction_state_aliasing,10,0.436083,0.014930,0.341239,0.016304,0.276869,0.012988,0.566667,0.111045,0.166667,0.068867,0.033333,0.043556,0.000000,0.000000,0.171660,0.012545,0.414726,0.027360,-0.033279,0.027957,0.166667,0.068867,0.166667,0.068867
active_relational_abstraction,language_ambiguity_shift,articulated_fixture_assembly,hidden_support_relation,10,0.559670,0.009046,0.189961,0.005458,0.134057,0.004036,0.600000,0.130667,1.000000,0.000000,0.183333,0.076222,0.000000,0.000000,0.296660,0.005484,0.145311,0.009927,0.228375,0.010699,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,articulated_fixture_assembly,temporal_precondition_loss,10,0.561607,0.005264,0.134949,0.003095,0.110300,0.002116,0.350000,0.149697,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.290040,0.002196,0.109087,0.005331,0.282104,0.004725,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,articulated_fixture_assembly,tool_affordance_misabstraction,10,0.563529,0.008924,0.179521,0.007082,0.141337,0.003633,0.633333,0.144457,1.000000,0.000000,0.133333,0.081485,0.000000,0.000000,0.297200,0.005617,0.132626,0.008776,0.232821,0.012357,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,container_insertion_clearance,clearance_tolerance_collapse,10,0.569953,0.011312,0.194517,0.011992,0.144140,0.007833,0.550000,0.109432,0.983333,0.032667,0.250000,0.121741,0.000000,0.000000,0.314443,0.005795,0.139943,0.019260,0.221286,0.021162,0.983333,0.032667,0.983333,0.032667
active_relational_abstraction,language_ambiguity_shift,container_insertion_clearance,compliance_recovery_erasure,10,0.593670,0.006669,0.161862,0.003436,0.155155,0.003407,0.366667,0.094927,1.000000,0.000000,0.166667,0.084345,0.000000,0.000000,0.313347,0.002477,0.076550,0.006494,0.256472,0.009201,1.000000,0.000000,0.916667,0.073045
active_relational_abstraction,language_ambiguity_shift,container_insertion_clearance,deformable_constraint_erasure,10,0.592272,0.003330,0.168845,0.004243,0.167346,0.003215,0.516667,0.113683,1.000000,0.000000,0.266667,0.099798,0.000000,0.000000,0.316387,0.001324,0.064361,0.002847,0.240971,0.006394,1.000000,0.000000,0.833333,0.084345
active_relational_abstraction,language_ambiguity_shift,container_insertion_clearance,erased_contact_force,10,0.569543,0.007436,0.181973,0.004239,0.153481,0.004169,0.366667,0.106689,1.000000,0.000000,0.200000,0.094927,0.000000,0.000000,0.295107,0.003034,0.122966,0.007350,0.229547,0.011015,1.000000,0.000000,0.950000,0.069723
active_relational_abstraction,language_ambiguity_shift,container_insertion_clearance,friction_state_aliasing,10,0.441521,0.017888,0.335579,0.020841,0.283544,0.014001,0.500000,0.128839,0.150000,0.090450,0.016667,0.032667,0.000000,0.000000,0.165597,0.015616,0.405751,0.033652,-0.026817,0.033622,0.150000,0.090450,0.150000,0.090450
active_relational_abstraction,language_ambiguity_shift,container_insertion_clearance,hidden_support_relation,10,0.561875,0.006167,0.192133,0.002344,0.133063,0.002466,0.400000,0.130667,1.000000,0.000000,0.133333,0.065333,0.000000,0.000000,0.294600,0.003052,0.137269,0.006860,0.230901,0.006612,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,container_insertion_clearance,temporal_precondition_loss,10,0.565285,0.003831,0.133817,0.003361,0.108578,0.002459,0.416667,0.139870,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.288520,0.001517,0.099982,0.003672,0.288316,0.004696,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,container_insertion_clearance,tool_affordance_misabstraction,10,0.569796,0.008285,0.176776,0.003995,0.141779,0.003874,0.450000,0.138165,1.000000,0.000000,0.116667,0.085045,0.000000,0.000000,0.294093,0.003686,0.121889,0.008745,0.241666,0.010893,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,deformable_object_packing,clearance_tolerance_collapse,10,0.560816,0.006254,0.193334,0.003068,0.153906,0.004286,0.433333,0.121254,1.000000,0.000000,0.233333,0.099798,0.000000,0.000000,0.317333,0.004605,0.148488,0.007888,0.204590,0.007958,1.000000,0.000000,0.933333,0.053344
active_relational_abstraction,language_ambiguity_shift,deformable_object_packing,compliance_recovery_erasure,10,0.585278,0.004818,0.165383,0.002813,0.165084,0.004315,0.416667,0.111578,1.000000,0.000000,0.200000,0.081485,0.000000,0.000000,0.316827,0.004707,0.087676,0.005823,0.237428,0.007179,1.000000,0.000000,0.766667,0.087111
active_relational_abstraction,language_ambiguity_shift,deformable_object_packing,deformable_constraint_erasure,10,0.587193,0.002917,0.168801,0.003929,0.176060,0.003685,0.483333,0.113683,1.000000,0.000000,0.266667,0.139446,0.000000,0.000000,0.320373,0.003885,0.073272,0.002280,0.227969,0.005895,1.000000,0.000000,0.583333,0.121741
active_relational_abstraction,language_ambiguity_shift,deformable_object_packing,erased_contact_force,10,0.556566,0.007359,0.189297,0.004665,0.162765,0.004472,0.550000,0.098000,1.000000,0.000000,0.183333,0.113683,0.000000,0.000000,0.295580,0.003889,0.140356,0.007668,0.205439,0.010705,1.000000,0.000000,0.866667,0.106689
active_relational_abstraction,language_ambiguity_shift,deformable_object_packing,friction_state_aliasing,10,0.434429,0.028853,0.330663,0.033051,0.286295,0.027178,0.450000,0.119778,0.216667,0.154377,0.050000,0.049899,0.000000,0.000000,0.177423,0.026372,0.413071,0.058424,-0.038005,0.056204,0.216667,0.154377,0.216667,0.154377
active_relational_abstraction,language_ambiguity_shift,deformable_object_packing,hidden_support_relation,10,0.561041,0.010029,0.189974,0.004240,0.140286,0.003718,0.500000,0.153992,1.000000,0.000000,0.133333,0.065333,0.000000,0.000000,0.296627,0.004303,0.144629,0.010665,0.225266,0.012166,1.000000,0.000000,0.983333,0.032667
active_relational_abstraction,language_ambiguity_shift,deformable_object_packing,temporal_precondition_loss,10,0.560327,0.007909,0.137301,0.004433,0.114932,0.004146,0.516667,0.123674,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.290040,0.003034,0.110716,0.007705,0.276124,0.010029,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,deformable_object_packing,tool_affordance_misabstraction,10,0.558166,0.006320,0.183513,0.004254,0.148709,0.004836,0.533333,0.081485,1.000000,0.000000,0.166667,0.084345,0.000000,0.000000,0.294567,0.004210,0.138433,0.007461,0.220940,0.007912,1.000000,0.000000,0.983333,0.032667
active_relational_abstraction,language_ambiguity_shift,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,10,0.575660,0.009797,0.194267,0.010072,0.137530,0.007745,0.416667,0.177258,0.983333,0.032667,0.150000,0.058638,0.000000,0.000000,0.312417,0.005576,0.146341,0.017127,0.232749,0.017471,0.983333,0.032667,0.983333,0.032667
active_relational_abstraction,language_ambiguity_shift,mobile_manipulation_with_occlusion,compliance_recovery_erasure,10,0.601009,0.009728,0.164102,0.003024,0.145146,0.003588,0.400000,0.099798,1.000000,0.000000,0.116667,0.069723,0.000000,0.000000,0.313347,0.003243,0.080244,0.010304,0.269719,0.011349,1.000000,0.000000,0.983333,0.032667
active_relational_abstraction,language_ambiguity_shift,mobile_manipulation_with_occlusion,deformable_constraint_erasure,10,0.600643,0.007301,0.167146,0.003574,0.161230,0.003758,0.383333,0.154377,1.000000,0.000000,0.150000,0.076222,0.000000,0.000000,0.315373,0.002196,0.068468,0.007365,0.255156,0.009916,1.000000,0.000000,0.900000,0.053344
active_relational_abstraction,language_ambiguity_shift,mobile_manipulation_with_occlusion,erased_contact_force,10,0.557440,0.006711,0.182263,0.004884,0.144759,0.003303,0.500000,0.153992,1.000000,0.000000,0.083333,0.073045,0.000000,0.000000,0.292573,0.002317,0.147312,0.006905,0.224620,0.009178,1.000000,0.000000,0.983333,0.032667
active_relational_abstraction,language_ambiguity_shift,mobile_manipulation_with_occlusion,friction_state_aliasing,10,0.448029,0.018655,0.345496,0.025245,0.271688,0.017714,0.283333,0.109432,0.116667,0.109432,0.000000,0.000000,0.000000,0.000000,0.159683,0.018237,0.411558,0.037593,-0.015041,0.037603,0.116667,0.109432,0.116667,0.109432
active_relational_abstraction,language_ambiguity_shift,mobile_manipulation_with_occlusion,hidden_support_relation,10,0.547465,0.006497,0.192048,0.003892,0.129185,0.004099,0.466667,0.106689,1.000000,0.000000,0.116667,0.069723,0.000000,0.000000,0.292067,0.002094,0.163194,0.006690,0.220396,0.008599,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,mobile_manipulation_with_occlusion,temporal_precondition_loss,10,0.556664,0.005760,0.128968,0.003269,0.101167,0.002071,0.466667,0.174222,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.288520,0.001517,0.120868,0.005141,0.287843,0.007640,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,10,0.555873,0.008276,0.179580,0.004954,0.134036,0.002847,0.450000,0.098000,1.000000,0.000000,0.050000,0.049899,0.000000,0.000000,0.292067,0.002564,0.146848,0.008311,0.232543,0.010334,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,tabletop_manipulation_with_support,clearance_tolerance_collapse,10,0.576559,0.011066,0.188889,0.005706,0.137281,0.004057,0.383333,0.138165,1.000000,0.000000,0.216667,0.098000,0.000000,0.000000,0.314360,0.003376,0.141997,0.010768,0.236130,0.014627,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,tabletop_manipulation_with_support,compliance_recovery_erasure,10,0.611053,0.004771,0.155227,0.003092,0.144332,0.002766,0.416667,0.131120,1.000000,0.000000,0.183333,0.132916,0.000000,0.000000,0.316767,0.002544,0.072352,0.004159,0.284061,0.007343,1.000000,0.000000,0.966667,0.043556
active_relational_abstraction,language_ambiguity_shift,tabletop_manipulation_with_support,deformable_constraint_erasure,10,0.601105,0.006988,0.164837,0.003258,0.162032,0.004369,0.450000,0.182531,1.000000,0.000000,0.250000,0.131120,0.000000,0.000000,0.315373,0.002196,0.069357,0.006739,0.256379,0.010147,1.000000,0.000000,0.866667,0.081485
active_relational_abstraction,language_ambiguity_shift,tabletop_manipulation_with_support,erased_contact_force,10,0.575095,0.010993,0.179762,0.004636,0.144644,0.003409,0.533333,0.081485,1.000000,0.000000,0.150000,0.102726,0.000000,0.000000,0.296120,0.004392,0.129470,0.011584,0.242318,0.013245,1.000000,0.000000,1.000000,0.000000
active_relational_abstraction,language_ambiguity_shift,tabletop_manipulation_with_support,friction_state_aliasing,10,0.471733,0.021330,0.309613,0.022532,0.255346,0.020072,0.383333,0.098000,0.250000,0.111578,0.000000,0.000000,0.000000,0.000000,0.181817,0.019757,0.364792,0.040573,0.031946,0.039968,0.250000,0.111578,0.250000,0.111578
