method,split,seed,task,failure_family,episodes,failure_correct_count,actionable_count,mechanics_retained_count,nonactionable_count,false_alarm_count,success_count,mechanical_violation_count,damage_count,replan_attempt_count,replan_success_count,cost_sum,regret_sum,refinement_info_sum,refinement_count,abstraction_failure_accuracy,mechanics_retention_recall,false_refinement_alarm_rate,calibration_error,predicate_refinement_informativeness,task_success,mechanical_violation_rate,damage_unsafe_rate,recovery_replan_success,planning_cost,planning_regret_to_oracle
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tabletop_manipulation_with_support,deformable_constraint_erasure,84,33,84,83,0,0,44,12,15,2,2,28.060200,4.335845,24.917073,81,0.392857,0.988095,0.000000,0.200551,0.307618,0.523810,0.142857,0.178571,1.000000,0.334050,0.051617
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tabletop_manipulation_with_support,temporal_precondition_loss,84,13,0,0,84,18,47,23,16,12,8,17.254700,15.839270,0.000000,6,0.154762,0.000000,0.214286,0.215891,0.000000,0.559524,0.273810,0.190476,0.666667,0.205413,0.188563
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tabletop_manipulation_with_support,tool_affordance_misabstraction,84,31,84,82,0,0,52,11,8,76,45,34.064200,1.447952,0.512606,6,0.369048,0.976190,0.000000,0.118349,0.085434,0.619048,0.130952,0.095238,0.592105,0.405526,0.017238
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tool_use_with_hidden_leverage,erased_contact_force,84,32,84,76,0,0,47,20,17,3,3,26.887400,9.121891,25.498120,73,0.380952,0.904762,0.000000,0.098678,0.349289,0.559524,0.238095,0.202381,1.000000,0.320088,0.108594
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tool_use_with_hidden_leverage,hidden_support_relation,84,27,84,81,0,0,52,13,12,72,46,33.159800,2.376709,0.630391,9,0.321429,0.964286,0.000000,0.154898,0.070043,0.619048,0.154762,0.142857,0.638889,0.394760,0.028294
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tool_use_with_hidden_leverage,clearance_tolerance_collapse,84,36,84,81,0,0,52,17,11,72,45,33.159800,3.185230,0.431368,9,0.428571,0.964286,0.000000,0.127602,0.047930,0.619048,0.202381,0.130952,0.625000,0.394760,0.037919
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tool_use_with_hidden_leverage,friction_state_aliasing,84,33,84,19,0,0,32,32,25,9,7,17.139200,26.725040,0.334423,10,0.392857,0.226190,0.000000,0.271760,0.033442,0.380952,0.380952,0.297619,0.777778,0.204038,0.318155
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tool_use_with_hidden_leverage,deformable_constraint_erasure,84,32,84,82,0,0,53,15,11,5,4,28.163300,6.116436,22.614488,77,0.380952,0.976190,0.000000,0.119583,0.293695,0.630952,0.178571,0.130952,0.800000,0.335277,0.072815
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tool_use_with_hidden_leverage,temporal_precondition_loss,84,30,0,0,84,14,42,20,28,7,4,16.087800,17.896909,0.048661,7,0.357143,0.000000,0.166667,0.204009,0.006952,0.500000,0.238095,0.333333,0.571429,0.191521,0.213058
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tool_use_with_hidden_leverage,tool_affordance_misabstraction,84,29,84,80,0,0,56,17,5,72,48,32.980600,2.698491,0.416173,8,0.345238,0.952381,0.000000,0.205806,0.052022,0.666667,0.202381,0.059524,0.666667,0.392626,0.032125
llm_tamp_failure_reasoning,mechanics_ood_shift,0,container_insertion_clearance,erased_contact_force,84,33,84,79,0,0,45,19,11,6,3,27.825400,6.034109,27.025682,73,0.392857,0.940476,0.000000,0.115383,0.370215,0.535714,0.226190,0.130952,0.500000,0.331255,0.071835
llm_tamp_failure_reasoning,mechanics_ood_shift,0,container_insertion_clearance,hidden_support_relation,84,30,84,83,0,0,53,12,7,68,48,35.213800,1.656156,0.775160,15,0.357143,0.988095,0.000000,0.102607,0.051677,0.630952,0.142857,0.083333,0.705882,0.419212,0.019716
llm_tamp_failure_reasoning,mechanics_ood_shift,0,container_insertion_clearance,clearance_tolerance_collapse,84,30,84,83,0,0,56,8,17,72,52,35.615600,2.351399,0.622455,11,0.357143,0.988095,0.000000,0.205123,0.056587,0.666667,0.095238,0.202381,0.722222,0.423995,0.027993
llm_tamp_failure_reasoning,mechanics_ood_shift,0,container_insertion_clearance,friction_state_aliasing,84,24,84,20,0,0,42,26,25,11,8,17.793100,23.512793,0.048422,9,0.285714,0.238095,0.000000,0.204634,0.005380,0.500000,0.309524,0.297619,0.727273,0.211823,0.279914
llm_tamp_failure_reasoning,mechanics_ood_shift,0,container_insertion_clearance,deformable_constraint_erasure,84,26,84,83,0,0,47,18,11,3,1,28.187300,4.249309,17.551201,80,0.309524,0.988095,0.000000,0.041763,0.219390,0.559524,0.214286,0.130952,0.333333,0.335563,0.050587
llm_tamp_failure_reasoning,mechanics_ood_shift,0,container_insertion_clearance,temporal_precondition_loss,84,30,0,0,84,16,39,27,14,9,3,16.860100,16.233538,0.168735,7,0.357143,0.000000,0.190476,0.209944,0.024105,0.464286,0.321429,0.166667,0.333333,0.200715,0.193256
llm_tamp_failure_reasoning,mechanics_ood_shift,0,container_insertion_clearance,tool_affordance_misabstraction,84,24,84,82,0,0,63,18,10,68,51,35.049900,1.711517,0.842572,14,0.285714,0.976190,0.000000,0.204831,0.060184,0.750000,0.214286,0.119048,0.750000,0.417261,0.020375
llm_tamp_failure_reasoning,mechanics_ood_shift,0,deformable_object_packing,erased_contact_force,84,42,84,78,0,0,45,21,21,7,4,27.635500,8.512201,31.225290,71,0.500000,0.928571,0.000000,0.113116,0.439793,0.535714,0.250000,0.250000,0.571429,0.328994,0.101336
llm_tamp_failure_reasoning,mechanics_ood_shift,0,deformable_object_packing,hidden_support_relation,84,41,84,82,0,0,65,11,11,78,61,34.664200,1.995407,0.153125,4,0.488095,0.976190,0.000000,0.263993,0.038281,0.773810,0.130952,0.130952,0.782051,0.412669,0.023755
llm_tamp_failure_reasoning,mechanics_ood_shift,0,deformable_object_packing,clearance_tolerance_collapse,84,39,84,82,0,0,52,17,8,80,52,34.834200,1.800937,0.166779,2,0.464286,0.976190,0.000000,0.180184,0.083389,0.619048,0.202381,0.095238,0.650000,0.414693,0.021440
llm_tamp_failure_reasoning,mechanics_ood_shift,0,deformable_object_packing,friction_state_aliasing,84,27,84,30,0,0,35,31,26,16,9,19.822300,22.403582,0.461357,14,0.321429,0.357143,0.000000,0.200722,0.032954,0.416667,0.369048,0.309524,0.562500,0.235980,0.266709
llm_tamp_failure_reasoning,mechanics_ood_shift,0,deformable_object_packing,deformable_constraint_erasure,84,36,84,81,0,0,40,17,13,6,2,28.080300,6.219406,25.940325,75,0.428571,0.964286,0.000000,0.160228,0.345871,0.476190,0.202381,0.154762,0.333333,0.334289,0.074041
llm_tamp_failure_reasoning,mechanics_ood_shift,0,deformable_object_packing,temporal_precondition_loss,84,24,0,0,82,12,40,25,20,9,6,16.332800,17.990773,0.081949,5,0.285714,0.000000,0.146341,0.286704,0.016390,0.476190,0.297619,0.238095,0.666667,0.194438,0.214176
llm_tamp_failure_reasoning,mechanics_ood_shift,0,deformable_object_packing,tool_affordance_misabstraction,84,29,84,81,0,0,54,14,10,69,50,33.677100,2.648066,0.445224,12,0.345238,0.964286,0.000000,0.176892,0.037102,0.642857,0.166667,0.119048,0.724638,0.400918,0.031525
llm_tamp_failure_reasoning,mechanics_ood_shift,0,mobile_manipulation_with_occlusion,erased_contact_force,84,34,84,74,0,0,45,12,22,7,5,26.906700,8.792571,25.867640,67,0.404762,0.880952,0.000000,0.119330,0.386084,0.535714,0.142857,0.261905,0.714286,0.320318,0.104673
llm_tamp_failure_reasoning,mechanics_ood_shift,0,mobile_manipulation_with_occlusion,hidden_support_relation,84,27,84,82,0,0,61,15,7,72,55,33.850900,2.028345,0.556247,10,0.321429,0.976190,0.000000,0.213906,0.055625,0.726190,0.178571,0.083333,0.763889,0.402987,0.024147
llm_tamp_failure_reasoning,mechanics_ood_shift,0,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,84,33,84,84,0,0,66,10,12,74,60,34.371200,1.455369,0.612045,10,0.392857,1.000000,0.000000,0.273178,0.061204,0.785714,0.119048,0.142857,0.810811,0.409181,0.017326
llm_tamp_failure_reasoning,mechanics_ood_shift,0,mobile_manipulation_with_occlusion,friction_state_aliasing,84,27,84,23,0,0,37,29,20,12,6,18.160400,22.406989,0.151505,11,0.321429,0.273810,0.000000,0.155631,0.013773,0.440476,0.345238,0.238095,0.500000,0.216195,0.266750
llm_tamp_failure_reasoning,mechanics_ood_shift,0,mobile_manipulation_with_occlusion,deformable_constraint_erasure,84,30,84,81,0,0,40,19,22,2,1,27.720800,5.196067,21.886102,79,0.357143,0.964286,0.000000,0.168899,0.277039,0.476190,0.226190,0.261905,0.500000,0.330010,0.061858
llm_tamp_failure_reasoning,mechanics_ood_shift,0,mobile_manipulation_with_occlusion,temporal_precondition_loss,84,30,0,0,84,17,45,24,12,12,9,17.093100,15.169370,0.168773,5,0.357143,0.000000,0.202381,0.156685,0.033755,0.535714,0.285714,0.142857,0.750000,0.203489,0.180588
llm_tamp_failure_reasoning,mechanics_ood_shift,0,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,84,36,84,83,0,0,60,7,12,76,57,34.353900,0.953914,0.134266,7,0.428571,0.988095,0.000000,0.238825,0.019181,0.714286,0.083333,0.142857,0.750000,0.408975,0.011356
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tabletop_manipulation_with_support,erased_contact_force,84,42,84,79,0,0,53,13,16,6,4,27.705100,7.036602,30.246822,73,0.500000,0.940476,0.000000,0.152340,0.414340,0.630952,0.154762,0.190476,0.666667,0.329823,0.083769
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tabletop_manipulation_with_support,hidden_support_relation,84,24,84,80,0,0,57,17,14,72,52,33.353600,2.432336,0.304645,8,0.285714,0.952381,0.000000,0.149450,0.038081,0.678571,0.202381,0.166667,0.722222,0.397067,0.028956
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,30,84,83,0,0,62,20,3,74,56,34.067300,1.777389,0.637974,9,0.357143,0.988095,0.000000,0.237305,0.070886,0.738095,0.238095,0.035714,0.756757,0.405563,0.021159
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tabletop_manipulation_with_support,friction_state_aliasing,84,25,84,26,0,0,32,20,21,10,6,18.512200,21.965623,0.451646,16,0.297619,0.309524,0.000000,0.285652,0.028228,0.380952,0.238095,0.250000,0.600000,0.220383,0.261496
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tabletop_manipulation_with_support,deformable_constraint_erasure,84,29,84,81,0,0,53,17,11,8,6,28.249100,5.358259,18.747185,73,0.345238,0.964286,0.000000,0.220993,0.256811,0.630952,0.202381,0.130952,0.750000,0.336299,0.063789
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tabletop_manipulation_with_support,temporal_precondition_loss,84,26,0,0,84,10,36,28,16,6,5,15.311800,16.597851,0.011864,4,0.309524,0.000000,0.119048,0.248797,0.002966,0.428571,0.333333,0.190476,0.833333,0.182283,0.197593
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tabletop_manipulation_with_support,tool_affordance_misabstraction,84,27,84,83,0,0,61,5,10,71,53,33.817400,1.298751,0.590677,12,0.321429,0.988095,0.000000,0.198637,0.049223,0.726190,0.059524,0.119048,0.746479,0.402588,0.015461
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tool_use_with_hidden_leverage,erased_contact_force,84,30,84,77,0,0,43,18,10,3,2,27.096800,9.177981,23.434650,74,0.357143,0.916667,0.000000,0.177117,0.316684,0.511905,0.214286,0.119048,0.666667,0.322581,0.109262
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tool_use_with_hidden_leverage,hidden_support_relation,84,30,84,80,0,0,51,6,13,64,43,32.359000,3.575886,0.824491,16,0.357143,0.952381,0.000000,0.196185,0.051531,0.607143,0.071429,0.154762,0.671875,0.385226,0.042570
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tool_use_with_hidden_leverage,clearance_tolerance_collapse,84,32,84,80,0,0,49,24,11,73,42,33.043200,3.438977,0.351382,7,0.380952,0.952381,0.000000,0.097980,0.050197,0.583333,0.285714,0.130952,0.575342,0.393371,0.040940
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tool_use_with_hidden_leverage,friction_state_aliasing,84,34,84,18,0,0,33,28,26,9,4,16.944900,26.352102,0.497546,9,0.404762,0.214286,0.000000,0.248992,0.055283,0.392857,0.333333,0.309524,0.444444,0.201725,0.313715
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tool_use_with_hidden_leverage,deformable_constraint_erasure,84,37,84,84,0,0,38,12,18,5,2,28.506600,4.931342,25.471948,79,0.440476,1.000000,0.000000,0.154665,0.322430,0.452381,0.142857,0.214286,0.400000,0.339364,0.058706
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tool_use_with_hidden_leverage,temporal_precondition_loss,84,27,0,0,84,15,41,24,15,11,6,16.562700,17.414065,0.065857,4,0.321429,0.000000,0.178571,0.143167,0.016464,0.488095,0.285714,0.178571,0.545455,0.197175,0.207310
llm_tamp_failure_reasoning,mechanics_ood_shift,1,tool_use_with_hidden_leverage,tool_affordance_misabstraction,84,35,84,80,0,0,59,13,12,69,50,32.777700,3.175679,0.514490,11,0.416667,0.952381,0.000000,0.194023,0.046772,0.702381,0.154762,0.142857,0.724638,0.390211,0.037806
llm_tamp_failure_reasoning,mechanics_ood_shift,1,container_insertion_clearance,erased_contact_force,84,39,84,75,0,0,42,16,16,4,3,26.877100,8.020230,29.817114,71,0.464286,0.892857,0.000000,0.138483,0.419959,0.500000,0.190476,0.190476,0.750000,0.319965,0.095479
llm_tamp_failure_reasoning,mechanics_ood_shift,1,container_insertion_clearance,hidden_support_relation,84,35,84,83,0,0,59,12,8,75,53,35.939900,1.498070,0.421448,8,0.416667,0.988095,0.000000,0.238607,0.052681,0.702381,0.142857,0.095238,0.706667,0.427856,0.017834
llm_tamp_failure_reasoning,mechanics_ood_shift,1,container_insertion_clearance,clearance_tolerance_collapse,84,37,84,81,0,0,54,12,11,71,48,35.210300,2.816632,0.377566,10,0.440476,0.964286,0.000000,0.159685,0.037757,0.642857,0.142857,0.130952,0.676056,0.419170,0.033531
llm_tamp_failure_reasoning,mechanics_ood_shift,1,container_insertion_clearance,friction_state_aliasing,84,33,84,20,0,0,29,35,27,10,6,17.685000,23.452494,0.269598,10,0.392857,0.238095,0.000000,0.363115,0.026960,0.345238,0.416667,0.321429,0.600000,0.210536,0.279196
llm_tamp_failure_reasoning,mechanics_ood_shift,1,container_insertion_clearance,deformable_constraint_erasure,84,40,84,82,0,0,42,11,13,4,2,28.085600,4.854047,26.306531,78,0.476190,0.976190,0.000000,0.109838,0.337263,0.500000,0.130952,0.154762,0.500000,0.334352,0.057786
llm_tamp_failure_reasoning,mechanics_ood_shift,1,container_insertion_clearance,temporal_precondition_loss,84,15,0,0,84,15,42,19,23,8,6,16.572800,16.828782,0.171997,7,0.178571,0.000000,0.178571,0.143338,0.024571,0.500000,0.226190,0.273810,0.750000,0.197295,0.200343
llm_tamp_failure_reasoning,mechanics_ood_shift,1,container_insertion_clearance,tool_affordance_misabstraction,84,37,84,83,0,0,58,13,6,75,51,35.939900,1.297571,0.176810,8,0.440476,0.988095,0.000000,0.172646,0.022101,0.690476,0.154762,0.071429,0.680000,0.427856,0.015447
llm_tamp_failure_reasoning,mechanics_ood_shift,1,deformable_object_packing,erased_contact_force,84,35,84,79,0,0,45,19,15,1,1,27.265700,7.990711,27.670182,78,0.416667,0.940476,0.000000,0.111027,0.354746,0.535714,0.226190,0.178571,1.000000,0.324592,0.095128
llm_tamp_failure_reasoning,mechanics_ood_shift,1,deformable_object_packing,hidden_support_relation,84,37,84,84,0,0,62,13,7,78,57,35.018700,0.924918,0.114624,6,0.440476,1.000000,0.000000,0.216198,0.019104,0.738095,0.154762,0.083333,0.730769,0.416889,0.011011
llm_tamp_failure_reasoning,mechanics_ood_shift,1,deformable_object_packing,clearance_tolerance_collapse,84,30,84,82,0,0,64,15,16,74,60,34.308600,2.808542,0.555127,8,0.357143,0.976190,0.000000,0.252471,0.069391,0.761905,0.178571,0.190476,0.810811,0.408436,0.033435
llm_tamp_failure_reasoning,mechanics_ood_shift,1,deformable_object_packing,friction_state_aliasing,84,29,84,27,0,0,37,31,20,13,12,19.014100,23.654936,0.250402,14,0.345238,0.321429,0.000000,0.259138,0.017886,0.440476,0.369048,0.238095,0.923077,0.226358,0.281606
llm_tamp_failure_reasoning,mechanics_ood_shift,1,deformable_object_packing,deformable_constraint_erasure,84,26,84,83,0,0,53,13,16,7,5,28.535400,5.395876,18.966632,76,0.309524,0.988095,0.000000,0.145774,0.249561,0.630952,0.154762,0.190476,0.714286,0.339707,0.064237
llm_tamp_failure_reasoning,mechanics_ood_shift,1,deformable_object_packing,temporal_precondition_loss,84,31,0,0,82,10,38,19,25,7,5,15.617400,18.469689,0.178300,4,0.369048,0.000000,0.121951,0.276088,0.044575,0.452381,0.226190,0.297619,0.714286,0.185921,0.219877
llm_tamp_failure_reasoning,mechanics_ood_shift,1,deformable_object_packing,tool_affordance_misabstraction,84,34,84,80,0,0,51,16,9,72,47,33.764600,2.732117,0.454790,8,0.404762,0.952381,0.000000,0.213709,0.056849,0.607143,0.190476,0.107143,0.652778,0.401960,0.032525
llm_tamp_failure_reasoning,mechanics_ood_shift,1,mobile_manipulation_with_occlusion,erased_contact_force,84,35,84,79,0,0,36,20,22,6,3,27.709900,6.846188,27.566060,73,0.416667,0.940476,0.000000,0.267176,0.377617,0.428571,0.238095,0.261905,0.500000,0.329880,0.081502
llm_tamp_failure_reasoning,mechanics_ood_shift,1,mobile_manipulation_with_occlusion,hidden_support_relation,84,33,84,82,0,0,47,8,7,70,42,33.673200,2.061931,0.346947,12,0.392857,0.976190,0.000000,0.169931,0.028912,0.559524,0.095238,0.083333,0.600000,0.400871,0.024547
llm_tamp_failure_reasoning,mechanics_ood_shift,1,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,84,27,84,84,0,0,58,10,9,76,51,34.541000,1.223380,0.699719,8,0.321429,1.000000,0.000000,0.181645,0.087465,0.690476,0.119048,0.107143,0.671053,0.411202,0.014564
llm_tamp_failure_reasoning,mechanics_ood_shift,1,mobile_manipulation_with_occlusion,friction_state_aliasing,84,29,84,23,0,0,45,29,20,8,7,17.828700,22.366224,0.607233,15,0.345238,0.273810,0.000000,0.170281,0.040482,0.535714,0.345238,0.238095,0.875000,0.212246,0.266265
llm_tamp_failure_reasoning,mechanics_ood_shift,1,mobile_manipulation_with_occlusion,deformable_constraint_erasure,84,36,84,83,0,0,53,18,15,6,4,28.426700,4.349630,24.661050,77,0.428571,0.988095,0.000000,0.125242,0.320273,0.630952,0.214286,0.178571,0.666667,0.338413,0.051781
llm_tamp_failure_reasoning,mechanics_ood_shift,1,mobile_manipulation_with_occlusion,temporal_precondition_loss,84,25,0,0,84,11,48,28,17,7,3,15.585500,16.548302,0.000000,4,0.297619,0.000000,0.130952,0.117683,0.000000,0.571429,0.333333,0.202381,0.428571,0.185542,0.197004
llm_tamp_failure_reasoning,mechanics_ood_shift,1,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,84,26,84,83,0,0,60,15,9,70,51,33.852400,1.380278,0.475366,13,0.309524,0.988095,0.000000,0.328974,0.036567,0.714286,0.178571,0.107143,0.728571,0.403005,0.016432
llm_tamp_failure_reasoning,mechanics_ood_shift,2,tabletop_manipulation_with_support,erased_contact_force,84,45,84,81,0,0,48,13,7,4,2,27.887400,6.194868,34.169304,77,0.535714,0.964286,0.000000,0.138889,0.443757,0.571429,0.154762,0.083333,0.500000,0.331993,0.073748
llm_tamp_failure_reasoning,mechanics_ood_shift,2,tabletop_manipulation_with_support,hidden_support_relation,84,35,84,83,0,0,56,13,9,78,54,34.400500,0.952168,0.438842,5,0.416667,0.988095,0.000000,0.140949,0.087768,0.666667,0.154762,0.107143,0.692308,0.409530,0.011335
llm_tamp_failure_reasoning,mechanics_ood_shift,2,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,34,84,83,0,0,53,16,10,80,51,34.595600,1.440987,0.257271,3,0.404762,0.988095,0.000000,0.101795,0.085757,0.630952,0.190476,0.119048,0.637500,0.411852,0.017155
llm_tamp_failure_reasoning,mechanics_ood_shift,2,tabletop_manipulation_with_support,friction_state_aliasing,84,26,84,20,0,0,36,28,15,7,6,17.187100,23.877586,0.416531,13,0.309524,0.238095,0.000000,0.241963,0.032041,0.428571,0.333333,0.178571,0.857143,0.204608,0.284257
llm_tamp_failure_reasoning,mechanics_ood_shift,2,tabletop_manipulation_with_support,deformable_constraint_erasure,84,23,84,81,0,0,56,12,16,4,4,27.877900,5.309205,18.284142,77,0.273810,0.964286,0.000000,0.176149,0.237456,0.666667,0.142857,0.190476,1.000000,0.331880,0.063205
